budget,genres,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,rate,vote_count,cast,crew
-0.049751859510499416,-0.09708029436456804,0.8318003399974561,0.7070907349845325,1,3,0.24796987319803834,0.2258987339929337,0.6389718664551586,0.40487516952079344,-0.22598619406911877,0.37116090401154433,0.7060678175815318,3,0,0.374922071447517,1.0704618602100946,2.6756007360126732
-0.049751859510499416,0.4044208886388916,2.0425654621651144,-1.4186119952367584,0,6,2.2989304770087955,-0.8922999992720879,-1.514075486465801,1.161151429569068,2.5042699580460535,1.2909944487358058,-1.4169954373885063,3,0,2.5963047472165375,0.06690386626313091,0.4553242003800737
-0.049751859510499416,-0.7009640718220211,0.6883432610897983,0.7070907349845325,0,3,0.468328870470045,2.2299432169873876,0.6389718664551586,-1.4972742118127451,-0.41002619094041903,1.1457575732530279,0.7060678175815318,0,0,-0.0399808084895067,-0.13380773252626182,-0.36700044244681507
2.6368485540564714,1.6816003719971833,0.14730458929158013,-1.3981999323963128,2,3,0.07733026267344761,-0.7470793845623449,-0.9781848457608044,0.3819577070950882,-0.6959599290181026,-1.4685061854369788,-1.2948300642041066,0,0,-0.07302617060838469,-1.0481605714557176,-0.42182208530194104
-0.9452853306994897,-0.1985952397130192,-0.5263614617300351,-1.425732482274123,0,8,0.19394380456770724,-0.9794323680979338,-1.6776881157075918,-0.924337651170113,-0.764972516778515,-0.403435765229939,-1.5245814038965781,2,0,-0.032637394685311585,-0.13380773252626182,-0.6548140674362262
-0.9452853306994897,0.79312768792185,-1.3332326453435759,0.7070907349845325,0,11,-1.1544602289733783,0.38564141017365106,0.793692504977287,-0.030556616567606935,-0.764972516778515,-1.0327955589886444,0.7060678175815318,0,2,-0.8330694993425786,-0.5352309301050473,-0.6411086567224447
-0.049751859510499416,0.7601570219112419,-0.66121396564662,0.7070907349845325,0,5,-1.2007629059398843,0.763215008418983,0.6389718664551586,-1.4972742118127451,-0.33660834564864445,0.41957319583913705,0.7060678175815318,3,1,-0.8918168097761394,2.274731452946451,-0.07918681745740402
-0.4975185951049946,-0.7009640718220211,-1.0645202832677465,0.7070907349845325,0,12,-0.7675110471524462,-0.020976311013629532,0.6389718664551586,1.0007291925891308,0.8473347863426376,0.9036961141150642,0.7060678175815318,2,1,-0.6384690335314082,-0.6467373738769322,-0.5451707817259743
-0.049751859510499416,-1.9417022927475356,-0.12468529655597071,0.7070907349845325,1,6,-0.16376910585232393,-0.9649103066269594,0.8203684771362747,1.0007291925891308,-0.1530790511553757,-1.2264447262990152,0.7060678175815318,4,1,-0.4622271022307255,-0.9143528389294558,-0.42182208530194104
