budget,genres,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,cast,crew
0.035526315789473684,0.14924666074253518,0.08049652214196351,0.5247138596004411,0.042235435362090054,0.035860227480854184,0.07352256774917844,0.3999999999999999,0.0,0.3514792899408284,0.09729558880509795,0.675,0.05634816753926701,0.09433436644375282,0.06619802520696219
0.06631578947368422,0.3181866643712795,0.11805190156262653,0.5247138596004411,0.03657194074599612,0.1582327104224891,0.14255856176365111,0.21529411764705778,0.06018547200695273,0.36213017751479293,0.1959894521493993,0.657,0.046989528795811523,0.19324374206183126,0.13926744403000663
0.07105263157894737,0.01597639681602404,0.12129193811021009,0.5247138596004411,0.07242057656821999,0.15040982488601604,0.07077206325725026,0.2142352941176462,0.06997479355450767,0.3514792899408284,0.21040261975579283,0.6930000000000001,0.15962041884816752,0.21544834696083145,0.18107789488188566
0.011842105263157895,0.3118937622167581,0.06366122168103151,0.5247138596004411,0.02099757750206742,0.19085741899204325,0.14589589093685348,0.19020833333333256,0.035509770356030285,0.29289940828402367,0.09729558880509795,0.666,0.04908376963350786,0.07447576465835774,0.03833932550850926
0.04736842105263158,0.01597639681602404,0.2091252615254548,0.5247138596004411,0.07561856534854441,0.09855884687883765,0.07077206325725026,0.24137614678899047,0.007707275245373258,0.31686390532544384,0.09729558880509795,0.738,0.1973821989528796,0.24594206062615476,0.23522610801096222
0.3126315789473684,0.3005196680711731,0.07406322825308871,0.5247138596004411,0.049926987845908245,0.12326208726664077,0.07077206325725026,0.21529411764705778,0.19102299508099974,0.30887573964497045,0.09729558880509795,0.558,0.15196335078534032,0.11107145020466211,0.33504502303213923
0.16578947368421051,0.29472942535609764,0.10301484314687401,0.5247138596004411,0.04531979307045965,0.030799950936333653,0.07077206325725026,0.20107142857142826,0.032724195767520385,0.2822485207100592,0.19827352788314265,0.549,0.09875654450261781,0.08457298057985971,0.04317253020727688
0.02131578947368421,0.15791555945096136,0.12066026636827892,0.5247138596004411,0.062408052803041104,0.12991511516959056,0.07077206325725026,0.19020833333333256,0.012823254698095865,0.30088757396449706,0.09729558880509795,0.729,0.2636125654450262,0.05507872666598081,0.04716239874114438
0.06631578947368422,0.3076117680269236,0.11854276894182882,0.5247138596004411,0.09667887902716583,0.10136841393597158,0.21634481375718564,0.35550000000000015,0.010698002044241523,0.31153846153846154,0.501378911072327,0.7110000000000001,0.22964659685863872,0.08274298362624442,0.08464727369166751
0.07342105263157894,0.4690809353693828,0.04161967695697582,0.535546875,0.024265395920858867,0.061693252306109524,0.07296699939229256,0.20982954545454569,0.05726577766144028,0.2636094674556213,0.10000517832901519,0.648,0.04155759162303665,0.11433680940934557,0.04257372653618822
0.04263157894736842,0.15345801837170214,0.22065614279538762,0.5247138596004411,0.0700601158476803,0.06324738881353674,0.07077206325725026,0.2844444444444446,0.12587437896420114,0.3062130177514793,0.6067766726905705,0.6930000000000001,0.25222513089005233,0.22376244341009857,0.10575993607448377
0.06631578947368422,0.15345801837170214,0.19991859848254817,0.5247138596004411,0.06884430819372354,0.06324738881353674,0.07077206325725026,0.35625000000000023,0.10749775935052805,0.3142011834319527,0.20072922781512526,0.639,0.18200261780104712,0.29606598108138854,0.05832108600292703
0.11368421052631579,0.15345801837170214,0.17903050328683953,0.5247138596004411,0.08323033308903724,0.06324738881353674,0.07077206325725026,0.32896551724137924,0.15307029036694678,0.33816568047337275,0.3014004741805053,0.6839999999999999,0.20628272251308902,0.22808189680701296,0.10275050611281923
0.035526315789473684,0.2995735155048155,0.21429673075941813,0.5247138596004411,0.030675749536907743,0.059069387707037214,0.07077206325725026,0.35625000000000023,0.1021262538500361,0.27958579881656803,0.09729558880509795,0.612,0.06289267015706806,0.07123805401796715,0.035021858906577975
0.33157894736842103,0.44509338958260164,0.16174551876138346,0.5247138596004411,0.060116699115009165,0.0873489171458755,0.07077206325725026,0.24137614678899047,0.17877541283572035,0.4020710059171598,0.1959894521493993,0.5760000000000001,0.162434554973822,0.26075477467304825,0.21850491475599298
0.04736842105263158,0.2995735155048155,0.22146499602087402,0.5247138596004411,0.025989132862946893,0.08990918334057181,0.07077206325725026,0.2822727272727272,0.09683354130180327,0.26627218934911245,0.09729558880509795,0.549,0.04011780104712042,0.10262643504633279,0.05139335828106855
0.24394736842105263,0.30804925012313195,0.19238403843477106,0.5247138596004411,0.09795877042014114,0.2385196299693516,0.1442946310064287,0.19020833333333256,0.14773369516732401,0.41272189349112426,0.09729558880509795,0.7110000000000001,0.355955497382199,0.165534348841145,0.22590761187093517
0.045,0.44112299879434164,0.2991439526334571,0.5247138596004411,0.07873923734700604,0.09680703911258726,0.07077206325725026,0.3999999999999999,0.12302836480964871,0.30887573964497045,0.09729558880509795,0.72,0.3978403141361257,0.23353227171989205,0.09118188905652648
0.04263157894736842,0.44509338958260164,0.06719721142295092,0.5247138596004411,0.05140373745438789,0.18774641533909586,0.07077206325725026,0.2822727272727272,0.03171201591162537,0.2849112426035503,0.19738436035294543,0.657,0.13697643979057592,0.04441644471072869,0.14285998891119894
0.02368421052631579,0.1587736695263455,0.10258689788927455,0.5247138596004411,0.05509003312204378,0.08664812202101035,0.1442946310064287,0.19020833333333256,0.026973825874168845,0.2742603550295858,0.1959894521493993,0.6930000000000001,0.19057591623036652,0.10034118611665592,0.14952601678460692
0.05921052631578947,0.4579386227892039,0.10094174007599128,0.5247138596004411,0.07206078355751494,0.029938692481451618,0.07077206325725026,0.2936842105263155,0.021268642486411454,0.4526627218934911,0.19738436035294543,0.72,0.19293193717277488,0.28809336763793275,0.09780104020328707
0.03315789473684211,0.15282102660795355,0.0972018788121211,0.5247138596004411,0.04674131111989393,0.06446667675333047,0.07077206325725026,0.36119999999999997,0.14946385158947292,0.31686390532544384,0.29853832140522224,0.63,0.1142670157068063,0.06828715217898491,0.019525667232089865
0.035526315789473684,0.1549997939933869,0.19286442095266443,0.5247138596004411,0.05060268403537746,0.09612453510334566,0.1442946310064287,0.24137614678899047,0.014910735932038593,0.31153846153846154,0.4005293904753759,0.702,0.19149214659685865,0.17317567022710448,0.2216138551430066
0.035526315789473684,0.4622292831267157,0.12771066766912761,0.5247138596004411,0.03152488349126716,0.02971275991270776,0.35272651155888507,0.21529411764705778,0.02753827046041485,0.3301775147928994,0.09729558880509795,0.657,0.07231675392670157,0.12455487724079538,0.08515295126547874
0.05921052631578947,0.47439658652402605,0.12307308976579706,0.5247138596004411,0.03933989880521987,0.02974369056713868,0.07077206325725026,0.2822727272727272,0.024621330059001564,0.31686390532544384,0.09729558880509795,0.6839999999999999,0.0905759162303665,0.25030314038096235,0.06949904517763188
0.35526315789473684,0.4413157474243822,0.09395959971635895,0.5247138596004411,0.05540858208706562,0.18624815989917862,0.21290330390240267,0.21529411764705778,0.15332756091288885,0.3062130177514793,0.09729558880509795,0.603,0.23717277486910995,0.12933369925522745,0.24343303726053336
0.22026315789473686,0.29894078298526455,0.1592054032379293,0.5247138596004411,0.1418992577582774,0.10249260516613136,0.1485157934046829,0.18603658536585313,0.28129173182863465,0.4739644970414202,0.09729558880509795,0.72,0.5696989528795812,0.11476032197306901,0.0688656038394503
0.18710526315789475,0.29894078298526455,0.15278214657564979,0.5247138596004411,0.10989634113012371,0.10249260516613136,0.1485157934046829,0.20982954545454569,0.29902048052440333,0.4766272189349112,0.09729558880509795,0.72,0.48998691099476444,0.14710000112033803,0.08264001354026261
0.22263157894736843,0.29894078298526455,0.1521825527551902,0.5247138596004411,0.12707787459323308,0.06424169585322023,0.1485157934046829,0.1850364963503652,0.3611953699834836,0.535207100591716,0.09729558880509795,0.729,0.5277486910994764,0.12576575111526617,0.0662400777382527
0.06276315789473684,0.3052602738793626,0.11399852089504588,0.7921875000000002,0.062426130286690466,0.1477766032706904,0.07235956570082691,0.2761290322580647,0.0514489144318327,0.3568047337278107,0.10159839165848741,0.738,0.12977748691099478,0.06914409884724929,0.17765751728483556
0.035526315789473684,0.44963748013548976,0.15752229983445015,0.7921875000000002,0.1222860925410307,0.03848997749611683,0.07235956570082691,0.18603658536585313,0.08875024535054374,0.3328402366863905,0.10159839165848741,0.7470000000000001,0.2513089005235602,0.09681406353745865,0.08690365955592066
0.06157894736842105,0.2960294980661211,0.08017969249807391,0.5247138596004411,0.04084999107672437,0.15357277578138862,0.21666795419410373,0.19020833333333256,0.023200252614928103,0.2822485207100592,0.09729558880509795,0.657,0.07277486910994765,0.09345775255905076,0.07161870969895173
0.03457894736842105,0.4528950229729458,0.123325849459182,0.5247138596004411,0.05421493469182248,0.029368794465442417,0.07077206325725026,0.36769230769230776,0.022889912071556728,0.26893491124260355,0.2979178688247795,0.666,0.1505890052356021,0.12410430726045571,0.09592579715282967
0.014210526315789474,0.3116442005885761,0.08846361885570381,0.5247138596004411,0.06291671908757748,0.09714137177591389,0.07077206325725026,0.18603658536585313,0.00041014494956622105,0.30088757396449706,0.09729558880509795,0.6930000000000001,0.22591623036649217,0.12270318996736997,0.07396736483312587
0.03315789473684211,0.16484077866496438,0.14361085953828026,0.5247138596004411,0.045366081995300823,0.12721044596261052,0.13969105509597657,0.21529411764705778,0.05747539151303583,0.3568047337278107,0.09729558880509795,0.675,0.0968586387434555,0.06154506239029528,0.07516209322131494
0.04026315789473684,0.45691363197207235,0.08068172169639312,0.535546875,0.04701757684346467,0.2625955282195883,0.2962137938286784,0.19020833333333256,0.06892954409511226,0.31952662721893493,0.10000517832901519,0.648,0.060667539267015715,0.05136027496865196,0.02856946884372791
0.018947368421052633,0.15756839345364282,0.14819139263705014,0.7921875000000002,0.04043481437940358,0.283295797098748,0.07235956570082691,0.28666666666666646,0.00017857250161468756,0.3301775147928994,0.10159839165848741,0.702,0.0505890052356021,0.05768170812925606,0.05443027683523063
0.08289473684210526,0.3043593520027852,0.08641104915015604,0.5247138596004411,0.025302784659884777,0.02974369056713868,0.07077206325725026,0.34384615384615397,0.044871437086256453,0.3514792899408284,0.09729558880509795,0.558,0.03468586387434555,0.06201520820896162,0.03528519051691324
0.009473684210526316,0.01597639681602404,0.11793507241604696,0.5247138596004411,0.04693983348767144,0.029644454717506128,0.14313162895807716,0.1850364963503652,0.03864878756998581,0.27159763313609464,0.1988939804635854,0.657,0.12401832460732984,0.09682991016057108,0.1048730493580141
0.028421052631578948,0.44509338958260175,0.13422785863489417,0.5247138596004411,0.02305938404896718,0.02974369056713868,0.07077206325725026,0.35550000000000015,0.031248597913306652,0.30088757396449706,0.09729558880509795,0.657,0.04417539267015707,0.0640447497912873,0.03171588788743857
0.4381578947368421,0.4579386227892039,0.19197994570138255,0.5247138596004411,0.1925467916739114,0.1590157824902289,0.1442946310064287,0.21301587301587235,0.32428763323319193,0.4047337278106509,0.19730076713411315,0.738,0.7854712041884817,0.62278745444456,0.18045820255028713
0.04263157894736842,0.44509338958260164,0.0,0.5247138596004411,0.015740737355686568,0.02974369056713868,0.07077206325725026,0.35625000000000023,0.0280850001906785,0.27958579881656803,0.1959894521493993,0.5760000000000001,0.028403141361256545,0.07143624574129072,0.024475273455390287
0.2013157894736842,0.1587736695263455,0.12205589415850233,0.5247138596004411,0.06262822765237168,0.17932326536764565,0.07077206325725026,0.18603658536585313,0.14549874992749506,0.30887573964497045,0.1969399297467348,0.648,0.24757853403141364,0.09163314721333411,0.2608386615637044
0.04736842105263158,0.3103235432785269,0.07911749849940987,0.5247138596004411,0.04883835472922524,0.02958498502019126,0.07077206325725026,0.36119999999999997,0.017109252989723683,0.27958579881656803,0.09729558880509795,0.675,0.23566753926701572,0.12025672600801215,0.02963276320191913
0.26052631578947366,0.1587736695263455,0.06436241774592404,0.5247138596004411,0.07898333939622232,0.14814239912607094,0.07077206325725026,0.2142352941176462,0.117099691643305,0.3328402366863905,0.5023598527354468,0.5760000000000001,0.13900523560209424,0.1062398416112491,0.22481748419799608
0.09473684210526316,0.44112299879434175,0.16989615828268884,0.5247138596004411,0.04455372488107847,0.09680703911258726,0.07077206325725026,0.32896551724137924,0.10717494325638233,0.2875739644970414,0.09729558880509795,0.666,0.25058900523560207,0.24048997499325087,0.06446862188550204
0.11368421052631579,0.16126641279954598,0.15276562117367984,0.5247138596004411,0.0317820222565308,0.11961281506519585,0.21608112951282954,0.18603658536585313,0.01624253697119558,0.31952662721893493,0.09729558880509795,0.639,0.04548429319371728,0.1210676138192256,0.12264320316180181
0.056842105263157895,0.1541743128437955,0.07754981545086849,0.5247138596004411,0.022878810678715406,0.02974369056713868,0.07077206325725026,0.23590909090909085,0.04293454052138208,0.31686390532544384,0.2002873568252429,0.6210000000000001,0.031217277486910996,0.06056186745036303,0.03609568679057059
0.08289473684210526,0.29759425778692233,0.04771950088507154,0.5247138596004411,0.02871367391916471,0.11865571039265017,0.07077206325725026,0.36119999999999997,0.01843935795312203,0.2875739644970414,0.09729558880509795,0.531,0.047774869109947646,0.14399771681440154,0.16420750113604238
0.011842105263157895,0.2916353712108995,0.07651436986437408,0.5247138596004411,0.046758672164917955,0.06736410140107127,0.07352256774917844,0.20982954545454569,0.02670331018388395,0.30088757396449706,0.19738436035294543,0.639,0.1162958115183246,0.0921077005514792,0.0783835974250834
0.07105263157894737,0.44509338958260164,0.11052515916270636,0.5247138596004411,0.020123884196094066,0.02974369056713868,0.07077206325725026,0.32896551724137924,0.022661689809030237,0.2849112426035503,0.09729558880509795,0.504,0.02460732984293194,0.05237420096228634,0.019699659007739723
0.011842105263157895,0.3087655445952254,0.16329805976674702,0.5247138596004411,0.009618805278392236,0.03222639109612763,0.07077206325725026,0.3,0.009103413854909582,0.33816568047337275,0.09729558880509795,0.612,0.010274869109947645,0.08313930815937967,0.023552382804173516
0.06394736842105263,0.44509338958260164,0.10655530592598844,0.5247138596004411,0.01663967253156254,0.02974369056713868,0.07077206325725026,0.2611111111111103,0.031280879522721225,0.30088757396449706,0.09729558880509795,0.603,0.027028795811518323,0.09464029945496845,0.02920149987044339
0.056842105263157895,0.15854787651044303,0.17080863746320513,0.5247138596004411,0.016596501194024973,0.029265554200727288,0.07077206325725026,0.2611111111111103,0.013524538766937579,0.364792899408284,0.09729558880509795,0.648,0.022316753926701575,0.10500232916483512,0.02506955431086307
0.18947368421052632,0.1587736695263455,0.10981094060154131,0.5247138596004411,0.01922097725716464,0.1821975097433421,0.2884544527005046,0.21529411764705778,0.05260124360373671,0.3408284023668639,0.29167550117692204,0.558,0.025654450261780107,0.08127351501588247,0.2180060605327856
0.24157894736842106,0.4477792969459119,0.0887061342154337,0.5247138596004411,0.06778782641672715,0.22351201866608508,0.07077206325725026,0.20982954545454569,0.1156885482188967,0.386094674556213,0.20282711981213425,0.639,0.17068062827225133,0.09071586459015177,0.3364378610968769
0.07578947368421053,0.7726755344849499,0.12121715049027722,0.5247138596004411,0.005496702153517543,0.08953453886728971,0.07077206325725026,0.2145789473684199,0.001909427497791331,0.2875739644970414,0.3978083721059228,0.531,0.005628272251308901,0.05640435080585746,0.10823271511190778
0.028421052631578948,0.3038641758423273,0.05709701880734522,0.5247138596004411,0.0417644648504469,0.030872261683105737,0.07077206325725026,0.2761290322580647,0.012807135199250795,0.4100591715976331,0.09729558880509795,0.657,0.09908376963350786,0.1363833392177572,0.019723573637518824
0.06394736842105263,0.4635499404367648,0.17659659764915683,0.5247138596004411,0.03795076439838372,0.19314066870468902,0.14255856176365111,0.2145789473684199,0.0181774130301367,0.29289940828402367,0.09729558880509795,0.666,0.08658376963350786,0.06808912982788594,0.03219146162812281
0.09473684210526316,0.30334739103777403,0.12110585134367598,0.5247138596004411,0.06784381964151337,0.08718418194539672,0.07077206325725026,0.21529411764705778,0.05124183178123134,0.3301775147928994,0.09729558880509795,0.648,0.17611256544502618,0.21353277792848296,0.20195821094701788
0.15394736842105264,0.1587736695263455,0.09298640314803731,0.5247138596004411,0.08781052419285608,0.20182593502377785,0.07077206325725026,0.2284210526315782,0.01272141267671477,0.27159763313609464,0.09729558880509795,0.567,0.08416230366492147,0.19193141821437765,0.132597761244824
0.09,0.44509338958260164,0.04645261113489215,0.5247138596004411,0.015190831137022943,0.02974369056713868,0.07077206325725026,0.25470588235294134,0.038737931297487586,0.3142011834319527,0.09729558880509795,0.5760000000000001,0.029581151832460732,0.06631803000771089,0.030972888514685666
0.02368421052631579,0.15282102660795355,0.10358271868807604,0.6410377358490569,0.07577584469852772,0.31878034600599325,0.14415982169407587,0.18603658536585313,0.0561448058764733,0.3248520710059172,0.199671802422346,0.702,0.21662303664921467,0.25490613828274505,0.19300047332669237
0.09473684210526316,0.44112299879434175,0.19314673962776963,0.5247138596004411,0.047045646435976016,0.09680703911258726,0.07077206325725026,0.36119999999999997,0.07893743925495579,0.3142011834319527,0.09729558880509795,0.639,0.18979057591623036,0.2304046998421259,0.052723638057459304
0.1705263157894737,0.4818430157729478,0.08461383068082935,0.5247138596004411,0.06241525933274291,0.10098457393320544,0.07077206325725026,0.2685483870967735,0.06779137977060327,0.47130177514792904,0.4072256543632229,0.6930000000000001,0.21832460732984293,0.24195134505142843,0.1506440690303403
0.10894736842105263,0.44509338958260164,0.1167321981725464,0.5247138596004411,0.02638686422834655,0.06225696348311314,0.07077206325725026,0.20107142857142826,0.048422414121859485,0.2955621301775148,0.09729558880509795,0.63,0.043259162303664916,0.05535289285478219,0.03704816019679148
0.16578947368421051,0.44509338958260164,0.038587926602716836,0.5247138596004411,0.02026131500969997,0.02974369056713868,0.07077206325725026,0.24137614678899047,0.03809229910919613,0.2742603550295858,0.09729558880509795,0.567,0.0255890052356021,0.043263511014445616,0.040321335545244
0.14210526315789473,0.44509338958260164,0.13291772914522657,0.5247138596004411,0.022207707097248997,0.02974369056713868,0.07077206325725026,0.20982954545454569,0.021729663575231133,0.31153846153846154,0.09729558880509795,0.549,0.031348167539267016,0.06960537395649632,0.038040577861121985
0.0011842105263157896,0.16701954605039776,0.05056241495329256,0.5247138596004411,0.017475884893441367,0.034425818381620024,0.07077206325725026,0.5599999999999999,0.0009684482824371896,0.29289940828402367,0.1969399297467348,0.648,0.022578534031413612,0.06341991168049173,0.020408381663302534
0.04144736842105263,0.33726929426151914,0.13915168164780486,0.5247138596004411,0.029402813868720918,0.2614506690324948,0.36166895028877705,0.2142352941176462,0.012267011577537736,0.322189349112426,0.19827352788314265,0.675,0.051897905759162304,0.1234820205486388,0.09260368000650297
0.03884210526315789,0.01597639681602404,0.08324656578203371,0.5247138596004411,0.057004885463854654,0.06446667675333047,0.07077206325725026,0.32896551724137924,0.07613944141187877,0.34349112426035505,0.09729558880509795,0.729,0.1770287958115183,0.06645703245175145,0.024355463985606347
0.02368421052631579,0.2973885044617512,0.0649787321819085,0.5247138596004411,0.03404830778789926,0.09010042818666229,0.07077206325725026,0.2145789473684199,0.05290207333934236,0.2875739644970414,0.09729558880509795,0.549,0.07009162303664922,0.0492038870374309,0.02495192247091755
0.009473684210526316,0.0,0.018426320085135194,0.5247138596004411,0.043364183902346344,0.15034561035449734,0.07077206325725026,0.21529411764705778,0.049366681219132506,0.24497041420118343,0.09729558880509795,0.567,0.0818717277486911,0.05688656468712526,0.04460903075870377
0.4381578947368421,0.15345801837170214,0.14980124699899003,0.5247138596004411,0.07778455975125717,0.06324738881353674,0.07077206325725026,0.21301587301587235,0.2539387716873515,0.3248520710059172,0.29780319377690756,0.513,0.16328534031413613,0.13980540174924164,0.029805358356831922
0.015157894736842105,0.29759425778692233,0.11493031358585273,0.5247138596004411,0.07630474394992336,0.16652578906172663,0.1442946310064287,0.35625000000000023,0.025299484677513827,0.2875739644970414,0.09729558880509795,0.657,0.27015706806282724,0.13954378208267001,0.12392483219742227
0.03055231657894737,0.3074122583593834,0.13753768280758105,0.6534926470588233,0.020298173053067154,0.03490395474803141,0.0729565546457435,0.2145789473684199,0.027627378355330173,0.322189349112426,0.10008877154784745,0.657,0.026570680628272253,0.1110804261784018,0.06352208340672622
0.02368421052631579,0.16701954605039776,0.05932546253279209,0.5247138596004411,0.013830247374744968,0.059890084149783564,0.07077206325725026,0.2936842105263155,0.010878142786441572,0.24230769230769234,0.09729558880509795,0.6210000000000001,0.01904450261780105,0.06441511569720983,0.024177157995325264
0.11842105263157894,0.16232175204340157,0.12183097356920594,0.5247138596004411,0.017341332169004645,0.18293413135151448,0.07077206325725026,0.21529411764705778,0.03034471284969861,0.3408284023668639,0.6227798780740976,0.567,0.029515706806282724,0.12199099512188212,0.09860771937816161
0.018947368421052633,0.16701954605039776,0.12701826043436912,0.5247138596004411,0.05253428274459695,0.1407745678392961,0.07077206325725026,0.23590909090909085,0.016879218760460755,0.2369822485207101,0.09729558880509795,0.702,0.09960732984293193,0.0681178773698772,0.03161034314068292
0.014210526315789474,0.16701954605039776,0.12580837134655476,0.5247138596004411,0.14766583936107705,0.06990714534569538,0.07077206325725026,0.795,0.07911138160533214,0.46597633136094674,0.3024584172167878,0.756,0.3856675392670157,0.2820271873364209,0.10214271005750941
0.030789473684210526,0.16701954605039776,0.1221682182646026,0.5247138596004411,0.10874301165258472,0.06942900897928399,0.07077206325725026,0.5324999999999999,0.015347594236211466,0.5325443786982249,0.4025471887646352,0.7470000000000001,0.21845549738219897,0.4059965671329142,0.12904397112784585
0.12789473684210526,0.3133649012777752,0.10694605659201128,0.5247138596004411,0.06084541895797541,0.02974369056713868,0.14554318537887212,0.36119999999999997,0.04415028594653273,0.4313609467455622,0.404272158844296,0.639,0.1011780104712042,0.16359742600999416,0.05311115902596459
0.07105263157894737,0.4607581440656985,0.08861026973732138,0.5247138596004411,0.024651434021119783,0.06159785855486212,0.1442946310064287,0.19020833333333256,0.01521312648345944,0.30088757396449706,0.20055009092733508,0.63,0.04109947643979058,0.20200264033206924,0.02944821965156752
0.06394736842105263,0.3074122583593834,0.07712471613729005,0.5247138596004411,0.029014851560272618,0.029938692481451618,0.1442946310064287,0.20982954545454569,0.04164327614479915,0.26893491124260355,0.09729558880509795,0.594,0.03972513089005236,0.13324077139233645,0.03444206727927834
0.05210526315789474,0.606853937664894,0.06979959491992355,0.5247138596004411,0.04313703996567043,0.02974369056713868,0.07077206325725026,0.36119999999999997,0.1630221275435936,0.33816568047337275,0.09729558880509795,0.6210000000000001,0.08763089005235603,0.05606696540273502,0.1303264942274088
0.016578947368421054,0.2998033735990797,0.18956287362579113,0.5247138596004411,0.031314397523546804,0.09174473001698892,0.07352256774917844,0.5599999999999999,0.05222448913686845,0.322189349112426,0.19539299583769665,0.5760000000000001,0.03488219895287958,0.0579538885540113,0.03254268488716107
